https://github.com/rytilahti/python-miio,https://github.com/rytilahti/python-miio/blob/master/CHANGELOG.md,https://github.com/rytilahti/python-miio/releases,
https://github.com/joowani/binarytree,,https://github.com/joowani/binarytree/releases,
https://github.com/pyrogram/pyrogram,https://docs.pyrogram.org/releases/,https://github.com/pyrogram/pyrogram/releases,"//*[contains(concat( "" "", @class, "" "" ), concat( "" "", ""doc"", "" "" ))]"
https://github.com/dpilger26/NumCpp,https://dpilger26.github.io/NumCpp/doxygen/html/md__c_1__github__num_cpp_docs_markdown__release_notes.html,https://github.com/dpilger26/NumCpp/releases,
https://github.com/litl/rauth,https://rauth.readthedocs.io/en/latest/changelog/#,https://github.com/litl/rauth/releases,
https://github.com/abseil/abseil-py,https://github.com/abseil/abseil-py/blob/master/absl/CHANGELOG.md,https://github.com/abseil/abseil-py/releases,
https://github.com/achillean/shodan-python,https://github.com/achillean/shodan-python/blob/master/CHANGELOG.md,https://github.com/achillean/shodan-python/releases,
https://github.com/nerevu/riko,,https://github.com/nerevu/riko/releases,
https://github.com/dateutil/dateutil,https://dateutil.readthedocs.io/en/stable/changelog.html,https://github.com/dateutil/dateutil/releases,
https://github.com/Legrandin/pycryptodome,https://pycryptodome.readthedocs.io/en/latest/src/changelog.html,https://github.com/Legrandin/pycryptodome/releases,
https://github.com/google/aiyprojects-raspbian,https://github.com/google/aiyprojects-raspbian/blob/aiyprojects/CHANGES.md,https://github.com/google/aiyprojects-raspbian/releases,
https://github.com/mailgun/flanker,,https://github.com/mailgun/flanker/releases,
https://github.com/patrikhuber/eos,https://github.com/patrikhuber/eos/releases,https://github.com/patrikhuber/eos/releases,
https://github.com/optuna/optuna,-,https://github.com/optuna/optuna/releases,-
https://github.com/ricequant/rqalpha,https://rqalpha.readthedocs.io/zh_CN/latest/history.html,https://github.com/ricequant/rqalpha/releases,"//*[contains(concat( "" "", @class, "" "" ), concat( "" "", ""toctree-l2"", "" "" ))]//*[contains(concat( "" "", @class, "" "" ), concat( "" "", ""internal"", "" "" ))]"
https://github.com/nameko/nameko,https://nameko.readthedocs.io/en/stable/release_notes.html,https://github.com/nameko/nameko/releases,"//li//li//*[contains(concat( "" "", @class, "" "" ), concat( "" "", ""internal"", "" "" ))]"
